open,high,low,close,volume
89.28111088497177,92.84930922459753,89.02676107615261,90.7207190157706,2957
90.38136613644352,90.69195673785478,89.92227725712965,90.24154477792531,2659
90.29438472693455,90.58549400083106,89.1511973983079,90.0558858012615,4088
89.83512790895051,89.6969750732459,88.79860947305272,88.94955082725546,3078
89.53502898964166,88.31375883538351,87.13333062851986,87.7533442031748,3944
87.20119369966845,90.29616550546476,88.14849166342555,88.565870025569,2157
89.86963619807678,91.67321866001214,89.667653909453,89.92211005413982,2246
89.57376463751527,90.4836726766412,88.74294402339481,89.85009993255949,2093
91.28738251641248,91.34141884796242,90.69712737660724,90.85363283045152,2827
91.43093762643277,91.35200151137066,88.93012028328144,91.21526885549915,3439
90.21760285815739,91.45006250561715,89.60961752808157,90.57014910089401,2116
90.49064251779158,91.67537434098456,89.79200400866274,90.93154470640243,2096
91.35313041768435,93.14988416492888,92.2930315638854,92.4695812728684,3005
93.42161681616496,92.5190597488059,92.03667763426778,92.43375523375845,2161
94.45760307117199,95.17571993084223,93.95390205386042,93.99839888957246,1023
92.29642198327785,91.80390213121221,90.69178036651054,91.37865378548271,3494
91.89016015338241,93.03838996738237,91.40353958502405,92.20055628985793,1167
91.63076788940168,93.6147945808979,90.92801637229714,92.2876033580961,3817
90.910280941001,92.31513261100656,90.70751846291374,91.98859600763024,2299
92.4392743679064,92.33002975197401,91.5835393186797,92.08035678416574,3000
89.0529946450366,90.2544769775899,89.49688336370009,90.09278786956484,1288
91.72177905069388,90.14800899063832,89.2739935890218,89.87311598172734,2037
88.92258597214564,90.81129585329911,89.42165214724851,90.23022855323909,2503
91.98178271719311,94.6023076555522,91.44105489983282,91.7081225979806,3485
92.75670708692074,92.38262138135404,90.52630073536925,91.18985237970695,3102
90.98044853607757,92.17604772397632,89.95739961937024,90.38135877681377,4364
90.05527544572101,90.49200159283494,88.08491007431334,89.87960173322922,1727
89.8265202039694,91.86165721985007,89.9528400869798,90.7950038509313,4432
89.74198577202328,91.26085548298121,89.88417141193788,91.12375496059099,3131
91.36404486574153,90.78149864055271,90.32482542632806,90.59399475682395,1368
92.61340943071225,92.10278076710026,90.44306891966372,91.1072621899373,4973
90.76548974880717,91.25897918093038,90.65046383835212,91.20433973928534,2184
91.03392322220189,92.96560756018943,90.91623423227166,92.17298472981824,1895
89.01276220539185,92.78934108649892,90.43695581864425,91.47093163594087,3353
90.16250464568057,92.00890367416278,90.61467277442473,91.14326948934311,2499
90.63750449371192,91.3506725773752,90.73208993545724,90.75116133621096,2482
90.88676962891556,90.34820626617065,89.2550902938574,89.28764638807883,2763
90.25690035737638,90.5519534158645,87.43271398242153,89.58376666514341,4667
90.14990734203006,91.68325883685164,88.62756240041355,89.8448219373233,1709
89.44981573266463,91.59362990102301,89.68264871681465,89.84993539396577,1199
89.03218254333466,90.32494928199209,89.4424518254498,89.61534826059061,1334
89.60562511604816,90.10956028573709,87.68765246433503,88.1999775185402,4413
87.98007073653324,88.5696635774733,87.315690566239,87.77933219577484,1178
85.33401698732705,88.99764060969603,85.66592517714834,87.43661767924807,1449
85.96080076212921,87.46570466450244,86.11574367556892,86.63434041002645,2724
85.61483866658881,87.01927511384763,86.29446749190667,86.47305469836044,2179
86.33084154599752,87.39594259799667,86.25373237353035,86.87710555517498,1739
89.32620211667059,88.86391356722095,87.69642586874392,88.7632914563855,1867
88.8304243874231,89.45201025997807,88.79498629642937,88.93786926921734,4243
89.11855425293645,90.4469990426228,87.94983142296003,89.19541965994011,1977
90.43444690549917,89.57720774878243,88.23157329028089,89.12097374417394,2419
86.50574143908821,88.81398759236211,86.2564644085027,87.2022025288749,2234
89.03988817931302,87.33265728047444,86.74691646329013,87.17568865342568,4640
86.56461127199563,87.69334970087512,86.86715131806154,87.23591886336672,1665
89.78835917246457,90.99979468060044,89.43752841123303,89.699160975852,3072
89.22559641566811,89.80446892638368,87.51381789122638,89.50680001107088,3523
89.93176648690545,90.02146110749727,89.41485227990051,89.80834735340449,1782
90.21822757877237,90.08014779016904,89.56146604483513,89.77363558369925,1201
89.0387927861686,89.4994017462669,87.73573716742787,88.60495754607972,4942
88.99466302997415,90.23449089092023,88.04780055397039,89.74778036059473,1609
89.37679871583394,91.8168115900365,90.427166778008,90.49971339328151,3636
93.79391713123026,92.11847673002113,90.22387509371636,91.29074534032455,2487
89.89737354592926,90.62427211661709,90.05841987846914,90.38135788552981,1436
92.4833646351379,93.52597061142562,91.38268969726055,91.78415219646591,1871
88.77465982315044,91.16712650222213,88.95580386095506,90.38230113367364,4550
90.68954550756924,92.0463507317417,89.56764191424355,90.96915822747391,4904
93.03241446930144,94.57669088662703,92.7307979656821,93.15961385328389,4440
92.64189259808103,95.77190966396407,91.99897104949585,92.1690775281532,4450
88.88032565755847,91.64436886610885,90.08414674954734,91.60277979855042,3158
91.8685717767164,93.12283208676793,91.07223651946113,91.70243116363807,1122
90.04921405415398,92.21159076392381,90.9181997015038,91.19895550952187,3101
89.97263778965066,90.64432458176327,88.79596046702159,89.64829207845574,2494
88.68052585642359,91.49109467130194,89.46840179030899,89.71685505326175,4277
87.79906864361007,89.07386437052014,86.74290315604955,88.65455133953566,3214
88.85451615977757,89.62682879410721,87.61038217750922,89.12814377017084,1989
87.15639006633384,88.52848504941889,87.96483967410583,88.20871953593704,3482
89.28311949421922,89.94135371287646,88.97921986892975,89.75865394095457,4859
87.78202488007501,89.2939015016165,88.24679633326221,88.97540064861833,1959
86.82016868071392,90.21608791746567,87.18924978174385,88.65333913241265,3648
90.4848134022117,89.94500307248862,87.90488975383715,89.46685634978233,2034
86.93994334052444,88.5406709959421,87.3231638722622,88.23599203334837,2406
88.28477108034453,88.63776297147909,87.96786225775273,88.46345196795251,4545
90.52348580372872,89.9989131482601,89.01473533548051,89.77059472223493,1508
87.54816738515765,90.07711731568719,87.95432473093577,88.1631114876737,1563
87.52257944646047,88.92787298890495,87.21349264304995,88.34774534620601,1724
88.83386622912185,89.29500138269194,87.51598809265221,88.60762814045444,4125
90.5073848349589,90.82699776316439,87.79839701160782,89.38945101223175,1246
86.98318503626719,89.30711886889138,87.38498639915295,88.15250030135365,3628
86.68189585625194,87.99132608750023,85.6266987188427,86.83204368826938,2542
85.62149065891896,87.38421905660361,85.19217739007286,87.35398525388628,3187
87.25776892343727,89.7265649919973,85.81266441096795,87.65096992711946,4969
87.93566746200342,88.34643298045246,87.8894545408285,87.90146277746534,1870
87.39328634520726,89.98395304651372,87.95805778208549,88.24791098696232,1404
87.1108944315586,88.9369475652263,86.09547342979876,87.56788626538383,3553
86.39191319423739,88.56947111689524,86.47931421237996,87.80013996254483,2247
88.170291047225,89.74604662218253,87.89296234267668,88.09321243584351,3628
88.4345552667003,88.49238237127548,86.24003477804584,87.37886101781714,3394
88.14749165919143,89.89095282665932,88.02377720831414,89.2446355289619,1862
89.0957966833213,90.79042808671976,88.38359402715241,89.71846844987368,3421
89.02971119912523,88.72071070183863,87.87888417681884,88.52716495267104,2227
90.3958092806276,89.28836518556308,88.97575655341167,89.18371856130487,1632
86.71584707886862,88.55518383502995,87.59733481634802,88.20903689107755,3339
88.82733675740405,89.77266478435018,88.10102503207872,88.99612149482,3324
90.43784789614692,90.9011119473496,89.82182784446366,90.1547170738274,4380
89.23197836484685,89.5993628104756,88.26488989146246,89.3340347554757,1253
87.82061881784293,90.63780604143587,89.18467208166278,90.29741088472001,3046
91.21128182096528,91.42223246707454,88.98293232071761,90.71019181165651,1658
93.05158832274165,91.71713695474969,90.18148184109714,91.53225197165101,3050
93.54570670547444,94.24594620613252,92.47818399653923,93.42904495430494,2211
92.15255078500782,93.24209553318568,92.81443195511659,93.18365683830208,4408
91.91679342758032,92.5153593591645,92.08012790741496,92.4299206739446,4421
93.31031931197465,91.8021135277954,91.41673667273635,91.54040624431906,2123
91.63455850021418,92.49083836902548,90.10854028072245,90.72459595935362,1456
91.28752086832385,90.7799389696391,90.27609786923465,90.64749424993953,3465
91.34505880829055,91.99324409188065,90.50971898358706,90.98864622475617,3204
90.60419991189522,91.4949244210619,91.19803171942684,91.2653370240862,3249
91.89194909246643,92.33076457502065,91.6603263696269,92.0925202731222,1883
92.0275994293216,92.22468143495135,91.91538592009805,92.10552216500011,1696
94.10863055822189,93.61788265132549,90.85258666866868,93.55905624215744,1328
94.80331830318637,93.57416711664769,92.6088627790938,93.29439940891947,3087
97.13290671230223,96.97388934072808,95.76462498424753,96.0145685755091,2329
95.22085156747806,98.10557630671907,95.97212352364107,96.6402359232741,1714
96.00707333575888,96.4373757603321,95.21986198133024,95.78307836685782,3194
95.44894921396461,95.61030970137797,93.89641151541134,94.71218586879671,4989
95.81351861418453,95.9402941168427,94.47877582440383,95.19465828403989,1241
94.34196173532662,95.12616751727052,94.96533199539273,94.97119549871404,1178
98.59930520857449,96.45242062025942,94.65889940753702,95.68519599280613,2072
94.88134905504856,96.87186264339681,95.36499032188536,96.15843361737967,3227
95.00241625805675,96.87323406367777,95.9232705186966,96.08560470472281,2914
95.47240606791597,96.09835180799651,93.7049462448602,95.2388109866544,3709
95.84076681693239,94.82091555912316,92.89418075401953,93.72396376196853,3928
92.44125395919734,93.66601805665378,93.10778418889954,93.27744880990151,4005
93.86801923857799,94.15123171376764,94.11162414052438,94.13384760422498,1750
95.42523502137088,94.58986247548748,93.88189332834548,94.34794134835519,2339
93.08434041475546,94.97889290098107,92.35755362052689,93.1022025696432,2743
92.94077964096408,94.99707610762952,92.92688724306588,93.27538349549438,3256
94.22633377710994,93.93474686410896,93.42387283242093,93.66070087522323,4559
93.04936142925168,92.94954785559904,91.55138889180317,92.77684343902209,4318
93.9610073306044,94.17511753573068,91.86263944308753,92.93056854496761,4590
94.28024615247897,95.33374953293482,92.38387204025773,92.98877726341361,3678
92.15281002558835,92.35750083749471,91.5904040656374,91.845806965583,2460
92.49532705130959,92.59071159951108,89.54682033081728,92.20359432593128,3590
92.97848983458564,93.10068889775016,92.72648459518345,92.76437885229952,4971
94.33656065212408,94.02091668618874,93.60622639199913,93.84743009547479,1348
94.95640278538116,96.34836694595454,94.28273646245535,94.90123214750969,1518
93.52295429723031,94.19702165527983,92.76932750098833,93.5235627795526,4818
93.78236486046472,93.54377300826631,91.8708777054702,92.58573773963748,1386
94.61688918720118,93.14789327865707,92.66394828965375,93.10077300684614,2304
92.10700601312493,95.01393200390385,92.5766680429906,93.61455895775835,2441
94.13962779580497,96.20930367921041,93.10730813003055,94.1296066440644,1800
97.29364370127388,99.51174585795074,97.5286840779498,97.98233813471911,1606
98.24225717892621,98.9129943495783,98.47843638222648,98.55322864541228,1343
100.0913104953282,99.72056399829052,99.06679226636496,99.68879428559288,2917
101.31223442062856,100.85295969664209,99.91562682738254,100.64279604908609,4109
101.18206085678054,101.66276420713201,100.7719864522602,101.29418730039188,1365
99.06557772102873,102.99063963119428,99.68054805130478,100.97891805575154,1380
100.77284169566863,102.56079086722129,100.80672787449461,101.7378872762448,4197
101.8615617319074,101.89288151782328,98.83307841220662,100.96506206170723,2795
97.9878170329323,100.73015639098823,98.6989460993648,100.72824345496723,4247
101.43030705882012,100.30381941892412,100.14812676082278,100.24287990713812,1984
100.84598403716898,101.50139159514117,99.17858359559868,100.32475404652443,2124
103.95558869472796,104.10194299588939,102.23898455268935,102.63941261319795,4900
100.57357823372524,101.01169687749105,99.75886092237485,100.7721474206062,1490
99.3970021869578,102.25761033022286,101.28242927952394,101.45840761098071,3240
100.27605438129756,100.20958310194112,98.56025184128258,99.84569173979106,3128
100.64841299803997,99.38119701281155,95.84094168632274,99.37375987400164,1877
101.38743227648241,100.66696541362603,100.1939970248984,100.462710470969,2478
99.86429900657643,101.2149993049093,100.24792798137918,100.52699049006446,2357
99.5360067875978,99.75534510546623,98.11892928609893,99.44924571213515,4644
98.20110573409526,99.3145772826279,98.69731697072379,98.73394200287518,1128
98.5942732876205,100.31491646823878,98.41062961709227,99.41353975180986,4077
99.63856169127257,98.77837423563378,98.22923157287119,98.68317312009272,3026
97.70209939840953,100.19734573428973,98.56235274014325,98.8996317096747,4529
98.0513871189969,99.6686407727416,97.89116786704992,98.94520354957851,1020
97.18957756850031,101.49286784718488,95.82892871730343,98.2936032019727,4266
98.94729976799897,100.93203989318016,100.4245634623951,100.43754729129802,3898
101.21788060545863,101.10911137871318,100.67150496406016,101.07146631361603,1027
100.2078267754404,99.18245957582539,97.68571252210613,99.04632372695842,3497
99.0479012854826,101.21293239325925,98.70453174674803,99.23277804172785,1922
97.06524377639529,99.1458976178745,98.05440660738937,98.57099157695946,4563
100.26336945149771,99.95387676484484,98.501907942421,99.42342491175569,3975
100.31660592735795,100.27417320789327,97.13830817919258,98.63090417332299,1651
97.86992540770949,98.88080978597321,98.37679742358219,98.51616773185609,1832
98.54260074411883,99.50781781816025,98.58951857675062,99.02115501083655,2453
100.40257083509006,100.67299140381468,98.94061695817707,99.88691020500667,3282
100.30848754573593,99.48649446346423,98.01153195713869,98.68661379795088,3471
97.83227841638471,100.16023551605156,98.11891053205076,98.35211256210994,3652
96.54471746995078,99.15302045563031,96.82975920053293,97.87716725094899,2160
97.85525662464768,98.09793142114023,96.18569132235518,97.22383801837528,3129
99.78836033179867,99.13220695064956,98.9216394820576,98.98929225865638,3365
99.40040542005256,99.90067638789166,97.77589740394987,99.39427396961733,3412
97.57525675562484,98.138801349935,96.60100961631237,98.13339001528229,1764
100.0456306933291,100.21864264103822,98.61361853226408,99.05125196233706,1739
101.70144416389766,101.17761868022548,99.89760196658418,101.17340815934969,1399
101.43743790299735,102.74624755083188,100.34622592629722,102.20587341990084,2890
100.7355981852525,101.53310829633509,99.74943316958749,100.68650345394683,3403
98.85056184905592,100.82089933182729,100.20190865572329,100.20226938108057,2475
102.15507098670511,101.82315741533087,101.31006856410688,101.4691805302672,1935
100.49927749526556,102.65416477298552,100.03213332541156,100.76151106464842,1234
100.7696196604099,102.63510535230952,98.96550346221667,101.20533049279464,1034
101.94709006107155,102.56279261568012,101.78906944860775,101.97996454622398,1638
101.09334177397614,101.20446783480661,100.29979408454363,101.0530340746459,1338
101.88843878014966,102.39457807421127,100.87697029096765,100.9935087185841,4525
98.34333190984024,98.54691970156014,97.62991032627632,97.75224137851502,2502
96.57144445838793,99.02151575955139,96.46456248910893,96.72785373718074,2882
97.23895373550657,97.5292164336428,94.91341546513152,96.47528558578757,4330
95.62823965751434,95.56564272918065,94.6813193910956,95.22750240382273,4711
96.43331407146832,98.64688127330533,96.39106905341187,96.85991370775436,4124
95.30505417155723,96.32736133455059,93.76397502703983,95.42977232979372,4683
94.84150495425362,95.68954278675471,94.79454389199745,94.98972784309674,3490
95.62572976355703,95.37663432662868,94.71059843110787,95.12046842038284,1419
96.1947190947273,96.84917191767516,96.07824683187792,96.56174170944895,1705
94.73547037184788,95.41499998543634,94.70944905786402,95.12587955826952,1751
98.25780061985843,97.1143508276648,96.11153478493529,96.28904331042447,1248
97.23901185319116,96.56450023689459,94.99701013347506,96.29927637144405,3340
94.55716705597096,95.70239785246734,95.005782649213,95.3177677203961,1206
96.35081218860158,97.1290432988029,95.57403906109437,95.77987119465938,2124
96.09728095588802,97.00327709221867,95.8561730688235,95.97893089023285,2238
95.77026518833414,96.05021152702153,94.81176412986363,95.37871401307405,4371
95.58585742262918,96.53554642606535,94.79311357507318,95.44851609806408,2599
96.25284514668755,95.27629307607128,94.90579169364935,95.06320250120231,1434
95.52234019110502,95.94366110883662,94.94611993441143,95.17671984645357,1238
95.77676182276032,96.3648032607689,94.11457227180534,95.8388505209746,2147
98.46705791410298,97.68332751143903,96.62613682495879,97.42486733711996,1517
96.42033687938098,96.51353446207267,95.64204757882543,96.18705183829312,3784
98.44156379227844,100.63169458825001,98.14260441144796,98.32008521294938,4908
96.682020015913,96.44282595674608,94.34197396495037,96.36799741342688,1148
96.12260329502492,96.83405053727051,95.4086173907736,96.21621231839129,3104
96.81375651787133,98.7462235723688,96.15723607229154,96.80452952487586,3203
96.49882680384903,97.94617052452563,96.81053700632098,97.0855213926109,4668
95.71165465316642,97.54973556770702,96.42946237340034,96.4628218727903,1535
95.25612923595058,97.20907934573565,95.59862465694752,96.25469962243302,3162
94.36971540097713,96.1772366816112,95.48855312670413,95.7616986877742,3651
94.29261656944543,96.20789899860739,94.01313073936008,95.17233393082998,3378
95.84766899338409,96.36656653248552,95.71003405433176,96.02193602785101,2214
96.4820690962617,96.60559613738238,96.1217885696459,96.37895151381606,4605
95.41474535540776,96.31689695726783,95.3421976907766,95.6860419185554,1365
94.2299383038613,97.69924154517517,96.33991550963007,96.58564179398866,4565
98.46752767262761,98.96419676902013,95.61105106692513,96.89294131486527,4617
98.7922835565946,97.84085913848791,96.90202911095703,97.70580343370422,2272
98.78119212684497,99.27479533969941,97.01602905612641,98.33543227562784,3933
99.41392793725903,97.84980761450124,97.39210616564642,97.50643726470577,4108
95.96889210702508,97.70176113097439,96.93228254227901,96.9462562245088,3344
99.58117495025806,98.85809660774218,95.54200876593706,97.69354982963206,1464
97.33870601831498,98.79205637520765,97.97412891382005,98.30392009506552,3034
98.52175642639273,98.67848794114695,97.30053459776518,98.28301850110137,3894
97.12650855927595,99.61283682849214,97.96202045493351,98.40034588441016,2244
99.69270487574295,100.49614500183625,99.1810250605748,99.67801078019858,3785
99.47260588936113,101.11973850240287,99.01266652763306,99.08643939136275,3920
99.47884644139823,100.13180119897405,99.4132757695619,99.63353677253279,1810
100.14522156418904,100.44147483444715,98.48244016403682,99.4313441200989,2813
99.31267736635893,100.79755850795952,98.36006476261186,99.21366291687167,2882
99.79002504048135,101.48935966099044,99.97148642599034,100.31243976885887,3533
100.57104280004455,101.29377470389801,100.6157062557335,101.1378561178469,1398
102.76227952646322,102.067337006609,100.85747115622694,101.95136575384753,4604
102.60310253119489,103.85131104255508,102.97135035771551,103.25684456100186,2075
104.19325137311955,104.5065751630802,102.21285430531334,103.27784840263462,3819
105.18251316676151,104.28477996809825,102.99529498066681,103.95980137392958,4502
101.98082075499,104.84472001973923,101.77611949372398,103.64953461733613,3961
105.1066273571256,105.16659716346135,102.89048322171752,103.97370096982456,2862
105.90398061390158,105.32047021176716,103.0020076339334,103.84355791545688,4279
104.19255764165153,105.00797086633828,103.92830693947626,103.9405538804496,1885
105.13479509118135,105.38509248326413,103.02723766576611,104.53571090588652,2442
104.7544955470222,104.09044873286616,102.61408543667478,103.71749022265304,2483
105.53439518315949,106.95478575597748,105.05690998613402,105.80987749833851,3566
104.98614034037668,105.3007591639914,104.36058661031325,104.8038601168388,4240
102.27547197442796,104.13460069223007,103.34077818439584,103.58967150405107,2673
104.88641740608158,104.75463637245262,104.02199311271875,104.74778237755113,3749
106.03755706715862,106.65791448295742,105.39588756283257,105.53944507151408,2984
106.67972791149269,107.5993049495011,105.72886502910497,106.16356488856623,2163
107.8573351214281,107.97494106314835,106.29675274974258,106.7919103978305,3394
106.00486144684807,108.03593276989395,104.79331787947247,106.7796636249836,2691
105.34980249682427,107.18720302711861,105.11920563422211,105.88240925349777,1057
107.85372115768286,106.85740990773951,104.9515837388927,105.9582138116915,4767
105.13072372641567,106.38526662099912,103.4226426945201,105.28105210017938,4837
106.45620562090946,106.81653378426387,105.96855928378214,106.25617183359714,1657
106.04210441036976,106.65414202501742,104.79967465464902,106.10911445209499,4520
104.46193642899745,105.29471984592531,103.47458622261979,105.28361725530247,4256
106.5857606245413,106.36653691881543,104.23074839245089,104.96223141364949,3225
104.84746145600451,107.28317371890424,104.3866071354133,105.37516286792511,2510
103.6841527914142,105.07082264856393,103.5078746807567,104.81143831512114,3512
103.53847764225195,106.6484991036021,102.46117914676809,103.9892179195547,2150
102.23119912932108,104.5301922258066,103.53018649395969,104.23290513104662,2068
103.82658423717216,105.41261983169669,103.90136174939926,104.47787170215534,3237
103.00279992893188,104.19556084264028,103.8224865479401,103.9709285267842,2385
104.1173188520932,104.22640513990066,103.20653057860206,103.49989022116588,3413
103.05852591896365,104.08900553298392,103.37165355271419,103.73194015852353,3240
103.17165975260504,103.51850123450807,100.7330572019705,102.2838558170262,3614
102.27487603571896,101.7626304760131,98.26792659436983,100.87639204264964,3341
100.9391231576848,100.47910000852735,100.0539678973881,100.1579478213972,1771
99.72911238082527,101.0099154479237,99.4910794241801,99.94450066968535,4058
100.39652273198897,101.02129230360399,100.19916448966055,100.25540823528337,3574
100.20577951208885,102.18666708540057,100.44671105318548,101.73076445223292,3196
102.45464470291368,102.89211666935613,101.75930779117812,102.58842407543493,3196
101.56804707740467,104.01468281055064,101.36210497483466,102.4284855454715,3298
103.10379571871812,102.45114911569824,101.79676732707418,102.40946933756882,3482
103.97969236217548,103.16169839120727,100.39764317992513,101.40693997293101,4837
101.88824847291242,102.0352973018354,98.6936045047431,101.38842683693862,3261
99.10862804906381,103.23782340965249,100.46445641443641,101.09976819801848,1619
101.06125656544219,102.13487010322302,100.82680053224679,101.42248675835657,2997
100.7177467401787,101.38291740661465,99.91970377417941,100.59525581480425,3082
101.20195975430569,102.19654820822439,100.30937105607852,101.11460232904543,3428
101.91652811643925,103.6003100755554,101.74242109238887,102.647341242048,1771
102.78387283622808,104.54189297397319,101.74047338050674,102.53858109359115,3274
101.6977919787707,103.26762025621152,102.51473545704036,102.94029281569009,4999
102.68552808471613,104.29308020122923,103.32459316298701,103.6304368074012,3267
103.87501397711907,103.3876529796426,103.11830123788198,103.22921633551536,2163
102.43764558644595,103.77021586593148,102.51704844488735,103.45330881732578,4637
104.00411282359983,105.03355157789508,102.53940737523155,103.46590121810758,3845
102.19411354200035,104.57805480767271,103.15161227211327,103.5635773166564,3312
104.55539341659266,103.97121076446138,102.59411645175727,102.79056753280094,1786
102.04080778465583,102.93716980351097,102.26172599621768,102.81507770705988,1335
103.08940942650187,104.52010251173301,102.5220529596116,103.31307599830532,4997
105.09483286719077,106.34683864983442,103.26483698360283,104.76421960610037,1960
105.15814047968448,105.80828806609867,104.94758604606952,105.72349043218557,4693
108.02007885076844,108.1917364992963,107.24643669097175,107.87667288969713,2580
107.6846820513292,107.17550415867419,106.3601265102804,107.10932532680908,4350
108.94225919603325,108.07641663553488,107.66951555100431,107.98164596352976,3379
108.95648540524107,109.82195442500684,108.04312478569884,108.16498796926811,1772
110.18298043868312,111.90727127627086,110.06823234578971,110.35479090248579,1723
109.39986084308704,109.79227763451183,107.43790223377346,109.54649261713064,2218
111.0558793329749,109.86986996000091,108.60191808450875,108.70677077494986,1630
109.05726719775512,110.17490144970424,107.65587302079444,108.10737812950583,1705
105.06165874887581,108.31108163812638,105.71949810827881,105.98348240519603,2066
105.55771554728081,106.22820782020277,104.97809281726447,105.45772738351526,1979
104.36345158318338,105.31757229036866,103.39659206025989,104.69859472196157,2281
104.71365427451467,105.30388917654291,103.74911988371244,104.84898850843777,3735
103.96124932650685,105.67889874875375,104.42230698681833,105.19074448421493,1441
106.65499208904487,107.5829634795326,106.76581887899104,107.06691532343082,2319
109.82889493481079,108.56386357767039,107.11696925855293,108.01733916161687,1610
108.01951180682997,107.53569957033119,107.26052697953432,107.44043550595447,3484
104.05085942645466,106.62615041775535,106.04432402830915,106.54202083460612,2731
108.25066349861056,108.60669041180411,106.8118974374805,107.03394000611262,1958
106.80333632200114,106.53343815553085,104.45014685448909,105.71370679909198,2652
107.18588026063992,108.14770093053319,107.3280959842983,107.54516556494633,2699
109.44186922945083,109.40662750053167,108.48760248367886,108.72460568566761,4879
107.39603082274571,109.4607995893474,107.16070714932323,108.25543003356292,1901
106.07203978820569,108.88869682846544,106.39155393583943,106.54229550447204,2421
109.39471423930729,108.55255317947876,107.5626054014336,107.89616787863744,4196
107.50989799351512,109.27445992474999,106.2248671672676,107.78162803338483,2520
